ID	alpha_factor_release_sample013	alpha_factor_release_sample014	alpha_factor_release_sample015	alpha_factor_release_sample016	alpha_factor_release_sample017	alpha_factor_release_sample018	alpha_factor_release_sample019	alpha_factor_release_sample020	alpha_factor_release_sample021	alpha_factor_release_sample022	alpha_factor_release_sample023	alpha_factor_release_sample024	alpha_factor_release_sample025	alpha_factor_release_sample026	alpha_factor_release_sample027	alpha_factor_release_sample028	alpha_factor_release_sample029	alpha_factor_release_sample030
yml055w	0.10000000149011612	-0.07000000029802322	0.07999999821186066	0.4300000071525574	0.07000000029802322	0.10000000149011612	0.019999999552965164	0.11999999731779099	-0.11999999731779099	-0.23000000417232513	-0.1899999976158142	-0.44999998807907104	-0.10000000149011612	-0.23999999463558197	0.019999999552965164	-0.3400000035762787	0.17000000178813934	-0.5299999713897705
yml054c	-0.5099999904632568	-0.4699999988079071	0.009999999776482582	-0.5600000023841858	0.029999999329447746	-0.6000000238418579	-0.14000000059604645	-0.4399999976158142	-0.2800000011920929	-0.5699999928474426	-0.6800000071525574	-0.3700000047683716	-0.3100000023841858	-0.23999999463558197	-0.46000000834465027	-0.30000001192092896	0.029999999329447746	-0.49000000953674316
yml053c	-0.27000001072883606	-0.33000001311302185	-0.5400000214576721	-0.14000000059604645	-0.18000000715255737	0.25	-0.20999999344348907	0.10000000149011612	-0.07000000029802322	-0.47999998927116394	-0.03999999910593033	-0.4099999964237213	-0.07999999821186066	-0.05000000074505806	0.11999999731779099	0.3199999928474426	-0.3100000023841858	-0.8700000047683716
yml127w	-0.4300000071525574	-0.2800000011920929	-0.5600000023841858	-0.5099999904632568	0.10000000149011612	-0.05999999865889549	0.2199999988079071	-0.46000000834465027	-0.11999999731779099	0.009999999776482582	-0.10000000149011612	-0.25	-0.14000000059604645	0.12999999523162842	-0.3100000023841858	-0.07999999821186066	-0.3400000035762787	-0.14000000059604645
yml051w	0.11999999731779099	-0.12999999523162842	-0.11999999731779099	0.18000000715255737	-0.2199999988079071	0.10999999940395355	0.09000000357627869	0.05000000074505806	0.019999999552965164	-0.23000000417232513	-0.3199999928474426	-0.12999999523162842	0.05000000074505806	-0.3199999928474426	-0.029999999329447746	0.0	-0.05000000074505806	0.07000000029802322
yml050w	0.10000000149011612	-0.2199999988079071	-0.03999999910593033	-0.07000000029802322	0.05999999865889549	0.03999999910593033	-0.20999999344348907	0.23000000417232513	0.15000000596046448	-0.25999999046325684	-1.100000023841858	-0.09000000357627869	-0.05999999865889549	-0.07999999821186066	-0.15000000596046448	0.25	-0.18000000715255737	-0.2800000011920929
yml049c	-0.2199999988079071	0.6399999856948853	-0.5400000214576721	0.05999999865889549	-0.6200000047683716	-0.11999999731779099	-0.15000000596046448	-0.23999999463558197	-0.05000000074505806	-0.17000000178813934	-0.12999999523162842	0.0	-0.019999999552965164	-0.5899999737739563	-0.2199999988079071	-0.019999999552965164	-0.7599999904632568	0.25
yml048w	0.3799999952316284	0.17000000178813934	0.4699999988079071	0.3499999940395355	0.47999998927116394	0.4099999964237213	0.27000001072883606	0.6499999761581421	0.6000000238418579	0.1899999976158142	0.7699999809265137	0.2199999988079071	0.1899999976158142	0.25999999046325684	0.4399999976158142	0.41999998688697815	0.03999999910593033	-0.20999999344348907
yml047c	NA	1.6699999570846558	-0.25999999046325684	-0.23999999463558197	1.5	0.41999998688697815	1.1799999475479126	0.09000000357627869	1.1299999952316284	1.649999976158142	-0.6899999976158142	0.019999999552965164	0.17000000178813934	-0.7400000095367432	NA	0.009999999776482582	0.6600000262260437	0.23999999463558197
yml046w	0.9100000262260437	-0.3199999928474426	-0.3400000035762787	-0.3199999928474426	-0.05999999865889549	-0.10000000149011612	-0.18000000715255737	-0.009999999776482582	-0.05999999865889549	-0.14000000059604645	0.25999999046325684	0.12999999523162842	0.029999999329447746	0.05000000074505806	0.10000000149011612	0.41999998688697815	-0.05000000074505806	-0.3499999940395355
yml043c	0.4300000071525574	-0.7099999785423279	-0.9599999785423279	-0.4000000059604645	0.029999999329447746	0.20000000298023224	0.07999999821186066	0.23000000417232513	0.11999999731779099	-0.49000000953674316	-1.7000000476837158	-0.33000001311302185	0.009999999776482582	0.03999999910593033	-0.07999999821186066	0.6000000238418579	-0.2199999988079071	0.0
yml126c	0.18000000715255737	-0.15000000596046448	-0.15000000596046448	0.05999999865889549	0.14000000059604645	0.18000000715255737	0.28999999165534973	0.23999999463558197	0.30000001192092896	0.11999999731779099	0.23000000417232513	0.30000001192092896	0.4300000071525574	0.10000000149011612	0.41999998688697815	0.27000001072883606	0.029999999329447746	0.10999999940395355
yml042w	0.28999999165534973	1.100000023841858	-0.10999999940395355	0.18000000715255737	1.1699999570846558	0.1599999964237213	0.9100000262260437	0.4699999988079071	0.8799999952316284	1.1299999952316284	-0.25999999046325684	1.4199999570846558	-0.18000000715255737	-0.2800000011920929	0.5600000023841858	0.5899999737739563	0.41999998688697815	0.8399999737739563
yml041c	-0.09000000357627869	0.4099999964237213	NA	-0.5099999904632568	-0.4300000071525574	-0.18000000715255737	-0.1899999976158142	-0.12999999523162842	-0.07000000029802322	-0.5299999713897705	-0.6600000262260437	-0.14000000059604645	-0.25	-0.20000000298023224	-0.28999999165534973	0.3100000023841858	-0.5899999737739563	-0.4300000071525574
yml038c	-0.10999999940395355	-0.6399999856948853	0.36000001430511475	0.47999998927116394	0.3199999928474426	-0.07999999821186066	0.07000000029802322	-0.029999999329447746	-0.14000000059604645	-0.09000000357627869	0.27000001072883606	0.23999999463558197	0.30000001192092896	-0.05000000074505806	0.3499999940395355	-0.029999999329447746	0.20999999344348907	-0.30000001192092896
yml037c	-0.3199999928474426	-0.49000000953674316	-0.25999999046325684	-0.07999999821186066	-0.11999999731779099	-0.23000000417232513	-0.05000000074505806	0.11999999731779099	-0.1899999976158142	-0.05999999865889549	-0.33000001311302185	-0.18000000715255737	-0.11999999731779099	-0.3499999940395355	-0.4000000059604645	-0.17000000178813934	0.2800000011920929	-0.12999999523162842
yml035c	-0.029999999329447746	-0.27000001072883606	0.4099999964237213	0.25	0.3799999952316284	0.07000000029802322	0.2199999988079071	0.05000000074505806	0.38999998569488525	0.23999999463558197	0.38999998569488525	0.0	0.019999999552965164	-0.23999999463558197	0.12999999523162842	-0.03999999910593033	0.2199999988079071	-0.09000000357627869
yml125c	0.23000000417232513	0.11999999731779099	-0.23999999463558197	-0.25	0.30000001192092896	0.3199999928474426	0.6100000143051147	0.3400000035762787	0.6899999976158142	0.18000000715255737	-0.3400000035762787	-0.6899999976158142	-0.3499999940395355	-0.029999999329447746	-0.05000000074505806	0.03999999910593033	-0.10999999940395355	0.10999999940395355
yml034w	-0.6800000071525574	-0.5899999737739563	-1.090000033378601	-1.2300000190734863	-0.4399999976158142	-0.20999999344348907	0.5699999928474426	0.550000011920929	0.7400000095367432	0.3499999940395355	-0.23000000417232513	-0.550000011920929	-0.3799999952316284	-0.20000000298023224	-0.029999999329447746	0.3499999940395355	0.6700000166893005	0.5
yml032c	-0.05000000074505806	-0.17000000178813934	0.12999999523162842	0.03999999910593033	0.10999999940395355	-0.12999999523162842	0.28999999165534973	0.05999999865889549	0.3100000023841858	0.10000000149011612	-0.1599999964237213	0.11999999731779099	0.03999999910593033	-0.1599999964237213	NA	0.20999999344348907	0.18000000715255737	0.05999999865889549
yml031w	-0.25	NA	-0.1899999976158142	-0.019999999552965164	0.14000000059604645	-0.03999999910593033	0.33000001311302185	0.019999999552965164	0.15000000596046448	-0.2199999988079071	-0.05000000074505806	-0.30000001192092896	0.019999999552965164	-0.2199999988079071	0.27000001072883606	-0.019999999552965164	0.2199999988079071	-0.4000000059604645
yml030w	0.11999999731779099	0.28999999165534973	0.3499999940395355	-0.10000000149011612	-0.28999999165534973	-0.4399999976158142	-0.03999999910593033	-0.1599999964237213	0.019999999552965164	0.07999999821186066	-0.029999999329447746	-0.1899999976158142	-0.009999999776482582	-0.14000000059604645	-0.25999999046325684	-0.27000001072883606	0.18000000715255737	-0.07999999821186066
yml029w	-0.05000000074505806	-0.20000000298023224	-0.07000000029802322	-0.18000000715255737	-0.25	-0.4399999976158142	-0.23000000417232513	-0.33000001311302185	-0.17000000178813934	-0.20000000298023224	-0.11999999731779099	-0.2800000011920929	-0.27000001072883606	-0.4399999976158142	-0.28999999165534973	-0.28999999165534973	0.0	-0.5299999713897705
yml028w	0.07000000029802322	-0.14000000059604645	-0.05999999865889549	-0.2800000011920929	0.0	-0.5299999713897705	-0.10000000149011612	-0.2800000011920929	0.03999999910593033	0.009999999776482582	0.2199999988079071	-0.11999999731779099	0.25999999046325684	0.15000000596046448	0.44999998807907104	0.019999999552965164	0.5600000023841858	0.0
yml027w	-1.8799999952316284	-0.5099999904632568	2.009999990463257	1.6200000047683716	0.44999998807907104	0.47999998927116394	0.12999999523162842	-0.44999998807907104	-0.9100000262260437	-0.46000000834465027	0.7699999809265137	1.2300000190734863	0.6399999856948853	0.27000001072883606	0.1899999976158142	-0.20999999344348907	-0.23000000417232513	-1.0399999618530273
yml023c	-0.1599999964237213	-0.6000000238418579	-0.3700000047683716	-0.5799999833106995	-0.46000000834465027	-0.6399999856948853	-0.33000001311302185	-0.27000001072883606	-0.3100000023841858	-0.38999998569488525	-0.41999998688697815	-0.4300000071525574	-0.14000000059604645	-0.44999998807907104	-0.5199999809265137	-0.4000000059604645	0.07999999821186066	-0.3199999928474426
yml022w	0.20999999344348907	-0.2199999988079071	-0.18000000715255737	-0.20000000298023224	0.07999999821186066	0.07999999821186066	0.019999999552965164	0.23999999463558197	0.3400000035762787	-0.23000000417232513	0.4099999964237213	-0.15000000596046448	0.20999999344348907	-0.10999999940395355	0.2199999988079071	0.029999999329447746	-0.23999999463558197	-0.41999998688697815
yml020w	-0.4300000071525574	-0.25	0.5799999833106995	0.47999998927116394	-0.44999998807907104	0.2800000011920929	-0.38999998569488525	-0.25	-0.25	-0.41999998688697815	0.3700000047683716	0.07000000029802322	0.07999999821186066	-0.09000000357627869	0.019999999552965164	-0.03999999910593033	-0.28999999165534973	-0.10000000149011612
yml019w	-0.20999999344348907	-0.27000001072883606	-0.4300000071525574	0.019999999552965164	-0.47999998927116394	0.14000000059604645	-0.05999999865889549	-0.05999999865889549	-0.12999999523162842	-0.3100000023841858	-0.33000001311302185	-0.07000000029802322	0.11999999731779099	-0.25999999046325684	-0.3700000047683716	-0.23999999463558197	-0.07000000029802322	-0.20999999344348907
yml018c	0.05999999865889549	-0.5600000023841858	-0.5199999809265137	-0.5099999904632568	-0.10999999940395355	-0.23999999463558197	0.14000000059604645	0.019999999552965164	0.03999999910593033	-0.6000000238418579	0.09000000357627869	-0.49000000953674316	-0.10999999940395355	-0.5	-0.07000000029802322	-0.18000000715255737	-0.5	-0.5799999833106995
yml016c	0.20999999344348907	0.550000011920929	-0.20000000298023224	-0.5600000023841858	-0.3199999928474426	-0.05999999865889549	0.029999999329447746	0.019999999552965164	-0.009999999776482582	-0.5600000023841858	-0.2800000011920929	0.1599999964237213	-0.20000000298023224	0.009999999776482582	0.12999999523162842	-0.23999999463558197	-0.1899999976158142	-0.15000000596046448
yml123c	-0.699999988079071	-0.6600000262260437	-0.5299999713897705	-0.6100000143051147	0.029999999329447746	-0.15000000596046448	0.4399999976158142	0.14000000059604645	0.550000011920929	0.15000000596046448	0.23000000417232513	-0.15000000596046448	-0.05999999865889549	-0.18000000715255737	-0.12999999523162842	-0.1899999976158142	-0.14000000059604645	-0.10000000149011612
yml015c	-0.019999999552965164	-0.47999998927116394	-0.23000000417232513	-0.10000000149011612	0.009999999776482582	0.12999999523162842	-0.03999999910593033	0.27000001072883606	0.1899999976158142	-0.20999999344348907	-0.11999999731779099	-0.019999999552965164	-0.11999999731779099	-0.3199999928474426	-0.009999999776482582	0.20000000298023224	-0.23000000417232513	-0.44999998807907104
yml014w	-0.1599999964237213	-0.36000001430511475	-0.6000000238418579	0.11999999731779099	-0.09000000357627869	-0.14000000059604645	0.14000000059604645	-0.15000000596046448	0.11999999731779099	0.009999999776482582	-0.17000000178813934	-0.009999999776482582	0.10000000149011612	-0.23000000417232513	-0.6499999761581421	-0.14000000059604645	-0.25999999046325684	-0.11999999731779099
yml013w	-0.36000001430511475	-0.1899999976158142	0.12999999523162842	-0.11999999731779099	-0.03999999910593033	-0.20000000298023224	-0.10000000149011612	-0.14000000059604645	0.029999999329447746	-0.18000000715255737	0.3499999940395355	0.029999999329447746	-0.09000000357627869	-0.1599999964237213	0.03999999910593033	0.20999999344348907	-0.4699999988079071	-0.44999998807907104
yml012w	-0.4000000059604645	-0.25	-0.07000000029802322	0.41999998688697815	0.18000000715255737	0.23999999463558197	0.36000001430511475	-0.23000000417232513	-0.029999999329447746	-0.23000000417232513	-0.18000000715255737	-0.10000000149011612	0.27000001072883606	-0.20000000298023224	0.27000001072883606	-0.05000000074505806	-0.2199999988079071	-0.23999999463558197
yml011c	-0.2800000011920929	-0.3499999940395355	-0.05000000074505806	0.17000000178813934	-0.05999999865889549	-0.10000000149011612	-0.15000000596046448	-0.05000000074505806	0.009999999776482582	-0.47999998927116394	0.029999999329447746	-0.10000000149011612	0.09000000357627869	-0.09000000357627869	0.07000000029802322	0.09000000357627869	-0.33000001311302185	-0.5600000023841858
yml010w	-0.1599999964237213	-0.18000000715255737	-0.23000000417232513	-0.009999999776482582	-0.3400000035762787	-0.11999999731779099	-0.14000000059604645	-0.18000000715255737	0.05999999865889549	0.3799999952316284	0.12999999523162842	0.4699999988079071	0.14000000059604645	-0.1599999964237213	-0.1599999964237213	0.2800000011920929	-0.17000000178813934	0.20999999344348907
yml008c	-0.17000000178813934	-0.4399999976158142	0.20000000298023224	0.36000001430511475	0.5199999809265137	0.7900000214576721	0.6899999976158142	0.5099999904632568	0.5899999737739563	0.1899999976158142	0.23000000417232513	0.10000000149011612	0.14000000059604645	-0.05999999865889549	0.5199999809265137	0.07000000029802322	0.2800000011920929	-0.15000000596046448
yml007w	-0.1599999964237213	0.8999999761581421	0.10000000149011612	-0.17000000178813934	-0.10999999940395355	-0.17000000178813934	0.20999999344348907	-0.10000000149011612	0.019999999552965164	0.09000000357627869	0.07999999821186066	0.009999999776482582	-0.07999999821186066	-0.07000000029802322	-0.17000000178813934	-0.03999999910593033	0.1899999976158142	0.009999999776482582
yml006c	0.25	-0.5099999904632568	-0.3400000035762787	-0.12999999523162842	-0.07999999821186066	0.6000000238418579	0.09000000357627869	0.05999999865889549	-0.05000000074505806	-0.03999999910593033	-0.10999999940395355	0.029999999329447746	-0.07000000029802322	0.25	0.009999999776482582	-0.009999999776482582	0.2199999988079071	-0.029999999329447746
yml005w	0.07999999821186066	0.1599999964237213	-0.03999999910593033	0.07999999821186066	-0.03999999910593033	-0.2800000011920929	-0.019999999552965164	-0.03999999910593033	-0.10999999940395355	-0.14000000059604645	-0.3499999940395355	-0.3400000035762787	-0.25999999046325684	-0.44999998807907104	-0.4399999976158142	-0.4099999964237213	-0.5	-0.17000000178813934
yml122c	-0.8199999928474426	-0.1599999964237213	-0.7900000214576721	-0.6299999952316284	NA	0.1599999964237213	-0.11999999731779099	-0.1899999976158142	-0.2199999988079071	0.0	-0.36000001430511475	-0.5699999928474426	-0.25999999046325684	-0.03999999910593033	-0.6100000143051147	-0.33000001311302185	-0.1599999964237213	-0.14000000059604645
yml004c	0.5099999904632568	0.27000001072883606	0.6899999976158142	0.6700000166893005	0.4000000059604645	0.5699999928474426	0.3199999928474426	0.1599999964237213	0.23999999463558197	0.009999999776482582	0.03999999910593033	-0.2800000011920929	-0.14000000059604645	-0.30000001192092896	0.14000000059604645	-0.1599999964237213	0.20000000298023224	-0.23999999463558197
yml003w	-0.4000000059604645	-0.4099999964237213	NA	-0.7900000214576721	-0.09000000357627869	-0.4099999964237213	-0.009999999776482582	0.10000000149011612	-0.3100000023841858	0.5699999928474426	-0.36000001430511475	-0.07000000029802322	-0.12999999523162842	-0.17000000178813934	-0.8100000023841858	-0.3100000023841858	-0.019999999552965164	0.07999999821186066
yml002w	NA	-0.6600000262260437	-0.23000000417232513	-0.27000001072883606	-0.2199999988079071	0.029999999329447746	-0.14000000059604645	0.10000000149011612	-0.25999999046325684	-0.14000000059604645	-0.30000001192092896	-0.23999999463558197	-0.36000001430511475	-0.20999999344348907	-0.14000000059604645	-0.30000001192092896	0.09000000357627869	-0.15000000596046448
yml001w	-0.33000001311302185	-0.10000000149011612	-0.20999999344348907	-0.5899999737739563	-0.5099999904632568	-0.49000000953674316	-0.1899999976158142	-0.699999988079071	-0.38999998569488525	-0.47999998927116394	-0.25	-0.4099999964237213	-0.17000000178813934	-0.30000001192092896	-0.2800000011920929	-0.5199999809265137	-0.14000000059604645	-0.25
ymr001c	-1.4500000476837158	-1.7999999523162842	-2.0399999618530273	NA	-1.4600000381469727	-0.36000001430511475	0.5400000214576721	0.5699999928474426	0.9599999785423279	0.41999998688697815	-0.15000000596046448	-0.6100000143051147	-0.9900000095367432	-0.4099999964237213	-0.05000000074505806	0.47999998927116394	0.8100000023841858	0.46000000834465027
yml121w	0.15000000596046448	0.5699999928474426	-0.28999999165534973	-0.27000001072883606	-0.25999999046325684	-0.05999999865889549	0.029999999329447746	0.07000000029802322	0.11999999731779099	-0.14000000059604645	-0.33000001311302185	-0.5099999904632568	-0.23000000417232513	-0.699999988079071	-0.15000000596046448	-0.38999998569488525	-0.029999999329447746	-0.20999999344348907
ymr002w	-0.23999999463558197	-0.3799999952316284	0.019999999552965164	0.05000000074505806	0.15000000596046448	0.41999998688697815	0.8700000047683716	0.699999988079071	0.6200000047683716	0.09000000357627869	0.2800000011920929	-0.20999999344348907	0.019999999552965164	-0.2199999988079071	0.47999998927116394	0.1899999976158142	0.6200000047683716	-0.03999999910593033
ymr003w	-0.4300000071525574	-0.3199999928474426	-0.38999998569488525	-0.3199999928474426	-0.18000000715255737	0.3700000047683716	0.27000001072883606	0.07999999821186066	-0.019999999552965164	-0.25	-0.47999998927116394	-0.3199999928474426	-0.20999999344348907	-0.15000000596046448	-0.05999999865889549	-0.019999999552965164	0.27000001072883606	-0.10000000149011612
ymr004w	0.1899999976158142	-0.23999999463558197	-0.17000000178813934	-0.4699999988079071	-0.029999999329447746	-0.2199999988079071	0.009999999776482582	-0.019999999552965164	0.019999999552965164	-0.11999999731779099	-0.03999999910593033	-0.20000000298023224	-0.1599999964237213	-0.5600000023841858	-0.009999999776482582	-0.029999999329447746	-0.12999999523162842	-0.18000000715255737
ymr005w	-0.2199999988079071	-0.2800000011920929	-0.10000000149011612	-0.49000000953674316	-0.3499999940395355	-0.4699999988079071	-0.15000000596046448	-0.6000000238418579	-0.17000000178813934	-0.1599999964237213	-0.23999999463558197	-0.1899999976158142	-0.23999999463558197	-0.3700000047683716	-0.25999999046325684	-0.36000001430511475	0.029999999329447746	-0.25
ymr007w	0.6899999976158142	1.2699999809265137	1.2000000476837158	1.2200000286102295	0.6800000071525574	0.41999998688697815	0.2800000011920929	0.11999999731779099	-0.07000000029802322	-0.18000000715255737	0.30000001192092896	0.2199999988079071	0.23000000417232513	0.03999999910593033	0.20000000298023224	-0.12999999523162842	0.38999998569488525	0.10999999940395355
ymr008c	0.8700000047683716	1.100000023841858	1.409999966621399	0.8299999833106995	0.8100000023841858	0.33000001311302185	0.5099999904632568	0.17000000178813934	0.4300000071525574	0.4099999964237213	0.6499999761581421	0.6700000166893005	0.4399999976158142	0.4000000059604645	0.18000000715255737	0.20000000298023224	0.3199999928474426	0.12999999523162842
yml120c	-0.3700000047683716	0.46000000834465027	-0.3100000023841858	-0.7799999713897705	-0.3199999928474426	-0.33000001311302185	-0.15000000596046448	-0.800000011920929	-0.05000000074505806	-0.019999999552965164	-0.23999999463558197	0.10000000149011612	-0.36000001430511475	-0.07000000029802322	-0.5699999928474426	-0.3799999952316284	-0.3199999928474426	-0.18000000715255737
ymr009w	NA	-0.4099999964237213	-0.12999999523162842	-0.3799999952316284	0.05000000074505806	0.03999999910593033	0.27000001072883606	0.23000000417232513	0.009999999776482582	-0.2800000011920929	-0.25	-0.33000001311302185	-0.10000000149011612	-0.3499999940395355	-0.14000000059604645	-0.07999999821186066	0.20000000298023224	-0.1599999964237213
ymr010w	-0.09000000357627869	0.03999999910593033	0.47999998927116394	-0.11999999731779099	0.23000000417232513	0.17000000178813934	0.5899999737739563	0.18000000715255737	0.1599999964237213	-0.05999999865889549	0.14000000059604645	0.03999999910593033	0.14000000059604645	0.15000000596046448	0.14000000059604645	-0.03999999910593033	0.23000000417232513	-0.07000000029802322
ymr011w	1.1100000143051147	1.9199999570846558	2.200000047683716	1.5700000524520874	1.3799999952316284	0.8600000143051147	0.7599999904632568	0.07000000029802322	0.5099999904632568	0.9100000262260437	NA	NA	NA	0.800000011920929	0.7099999785423279	-0.14000000059604645	-0.12999999523162842	0.09000000357627869
ymr012w	-0.05000000074505806	-0.10999999940395355	-0.25	-0.20000000298023224	-0.07999999821186066	-0.09000000357627869	-0.1599999964237213	-0.25	-0.07999999821186066	-0.20000000298023224	-0.28999999165534973	-0.029999999329447746	-0.4300000071525574	-0.07000000029802322	-0.2199999988079071	-0.12999999523162842	-0.18000000715255737	-0.23999999463558197
ymr013c	-0.09000000357627869	-0.18000000715255737	0.23000000417232513	0.05000000074505806	0.4300000071525574	0.2199999988079071	0.1899999976158142	-0.17000000178813934	-0.11999999731779099	-0.23000000417232513	-0.15000000596046448	-0.1899999976158142	-0.03999999910593033	-0.05999999865889549	0.09000000357627869	-0.1899999976158142	-0.20000000298023224	-0.17000000178813934
ymr014w	-0.10000000149011612	-0.800000011920929	-1.2899999618530273	-0.9399999976158142	-0.15000000596046448	-0.17000000178813934	-0.20000000298023224	-0.23000000417232513	0.12999999523162842	0.15000000596046448	-0.25999999046325684	-0.36000001430511475	-0.12999999523162842	-0.4300000071525574	-0.7900000214576721	-0.1899999976158142	-0.4300000071525574	-0.1599999964237213
ymr015c	0.09000000357627869	-0.5699999928474426	-0.8299999833106995	-0.6800000071525574	-0.23999999463558197	-0.019999999552965164	0.25	0.05000000074505806	0.1899999976158142	-0.10000000149011612	0.1599999964237213	-0.23999999463558197	-0.019999999552965164	-0.4099999964237213	0.1599999964237213	0.029999999329447746	-0.1899999976158142	-0.12999999523162842
ymr016c	0.11999999731779099	0.8899999856948853	0.33000001311302185	NA	-0.20999999344348907	0.3100000023841858	-0.029999999329447746	-0.14000000059604645	0.029999999329447746	0.3400000035762787	0.15000000596046448	0.5299999713897705	0.029999999329447746	0.4699999988079071	-0.14000000059604645	0.2199999988079071	-0.28999999165534973	0.1599999964237213
yml119w	-1.2100000381469727	-1.4900000095367432	-0.9300000071525574	NA	-0.5099999904632568	-0.9200000166893005	0.10000000149011612	0.6200000047683716	1.0099999904632568	0.4099999964237213	-0.009999999776482582	-0.3400000035762787	-0.4000000059604645	-1.0399999618530273	-0.6700000166893005	0.019999999552965164	0.6299999952316284	0.6000000238418579
ymr017w	0.20999999344348907	0.12999999523162842	0.25	0.20000000298023224	-0.3499999940395355	0.09000000357627869	-0.07999999821186066	-0.28999999165534973	0.14000000059604645	0.019999999552965164	-0.2199999988079071	-0.10000000149011612	0.07999999821186066	-0.03999999910593033	-0.5199999809265137	0.07000000029802322	-0.05000000074505806	-0.09000000357627869
ymr018w	NA	-0.9100000262260437	NA	-0.4000000059604645	NA	NA	-0.49000000953674316	NA	-0.9800000190734863	-1.5499999523162842	-0.25999999046325684	NA	-0.12999999523162842	NA	NA	-0.07000000029802322	-0.9900000095367432	-0.9300000071525574
ymr019w	-0.09000000357627869	-0.17000000178813934	0.0	-0.23999999463558197	0.15000000596046448	0.10000000149011612	0.03999999910593033	0.05000000074505806	-0.05000000074505806	-0.029999999329447746	0.10000000149011612	-0.10999999940395355	0.009999999776482582	0.05999999865889549	-0.05999999865889549	0.07999999821186066	-0.12999999523162842	-0.1599999964237213
ymr020w	0.4699999988079071	0.5299999713897705	0.4099999964237213	0.23999999463558197	0.800000011920929	0.2800000011920929	0.03999999910593033	0.10000000149011612	0.09000000357627869	0.5400000214576721	0.12999999523162842	0.5400000214576721	0.11999999731779099	-0.05999999865889549	-0.14000000059604645	0.18000000715255737	-0.12999999523162842	0.30000001192092896
ymr021c	0.11999999731779099	-0.4000000059604645	-0.15000000596046448	-0.1899999976158142	0.07999999821186066	-0.41999998688697815	-0.07999999821186066	0.029999999329447746	0.07999999821186066	-0.6899999976158142	0.14000000059604645	-0.05999999865889549	0.14000000059604645	-0.4699999988079071	-0.550000011920929	0.12999999523162842	-0.4399999976158142	-0.3499999940395355
ymr022w	-0.25999999046325684	0.28999999165534973	-0.14000000059604645	0.4000000059604645	-0.3199999928474426	-0.10999999940395355	-0.20999999344348907	-0.1599999964237213	-0.10000000149011612	-0.07999999821186066	-0.14000000059604645	0.029999999329447746	0.09000000357627869	-0.46000000834465027	-0.4099999964237213	-0.30000001192092896	0.009999999776482582	-0.23999999463558197
ymr023c	0.07999999821186066	0.4000000059604645	0.10000000149011612	-0.12999999523162842	-0.11999999731779099	-0.25999999046325684	-0.15000000596046448	-0.20999999344348907	0.009999999776482582	-0.4000000059604645	-0.07000000029802322	-0.14000000059604645	-0.07000000029802322	-0.5199999809265137	-0.6200000047683716	0.009999999776482582	-0.30000001192092896	-0.49000000953674316
ymr024w	-0.25	-0.17000000178813934	-0.4300000071525574	-0.14000000059604645	-1.2200000286102295	-0.1899999976158142	-0.12999999523162842	-0.20000000298023224	-0.009999999776482582	-0.18000000715255737	-0.1599999964237213	-0.07999999821186066	-0.07999999821186066	-0.6600000262260437	-0.5699999928474426	-0.23999999463558197	-0.25	-1.0
ymr025w	-0.11999999731779099	1.0199999809265137	-0.3100000023841858	-0.12999999523162842	-0.30000001192092896	0.029999999329447746	-0.27000001072883606	0.2800000011920929	0.029999999329447746	-0.25999999046325684	-0.3499999940395355	-0.12999999523162842	-0.17000000178813934	-0.25	-0.5899999737739563	-0.15000000596046448	-0.11999999731779099	-0.03999999910593033
yml118w	0.20999999344348907	0.5699999928474426	0.2800000011920929	-0.699999988079071	-0.38999998569488525	-0.7200000286102295	-0.4099999964237213	0.10999999940395355	-0.20000000298023224	-0.2800000011920929	-0.3799999952316284	-1.149999976158142	-0.4099999964237213	-0.30000001192092896	-0.5899999737739563	-0.5899999737739563	-0.05000000074505806	0.019999999552965164
ymr026c	-0.33000001311302185	-0.46000000834465027	-0.18000000715255737	-0.8500000238418579	-0.17000000178813934	-0.5699999928474426	-0.20000000298023224	-0.4000000059604645	0.05999999865889549	-0.33000001311302185	-0.17000000178813934	-0.2199999988079071	-0.10999999940395355	-0.5299999713897705	-0.4300000071525574	-0.38999998569488525	-0.07999999821186066	-0.10999999940395355
ymr027w	-0.10999999940395355	-0.3100000023841858	0.18000000715255737	0.09000000357627869	0.3700000047683716	0.17000000178813934	0.23999999463558197	-0.009999999776482582	0.07999999821186066	-0.18000000715255737	0.23000000417232513	-0.019999999552965164	0.11999999731779099	-0.18000000715255737	0.23000000417232513	0.019999999552965164	-0.10000000149011612	-0.14000000059604645
ymr028w	-0.07999999821186066	-0.05000000074505806	0.019999999552965164	-0.44999998807907104	-0.27000001072883606	-0.5799999833106995	-0.30000001192092896	-0.2800000011920929	-0.05000000074505806	-0.10999999940395355	-0.09000000357627869	-0.3400000035762787	-0.14000000059604645	-0.3199999928474426	-0.8500000238418579	-0.4000000059604645	-0.009999999776482582	0.019999999552965164
ymr029c	-0.15000000596046448	-0.1899999976158142	0.2800000011920929	0.4000000059604645	0.18000000715255737	0.4000000059604645	-0.019999999552965164	-0.10999999940395355	-0.15000000596046448	-0.27000001072883606	0.05999999865889549	0.15000000596046448	0.14000000059604645	-0.029999999329447746	-0.18000000715255737	-0.10000000149011612	-0.019999999552965164	-0.05000000074505806
